PC1,PC2,PC3,Bankrupt?
-1.8232129629785518,-1.6866418196192647,-2.199254276012122,0
-0.7543008905961271,-0.8545982020025329,-0.03352222534274874,0
-6.503116375049908,-1.0771399387553877,0.848613017428238,0
-2.143918763516302,-0.4639410852738872,-1.182366672290027,0
-2.763215772622636,-1.2975087569256463,-0.9746906106599462,0
-0.10803648900097895,-1.3387833353585978,-1.1441855948585091,0
2.466775324026094,-0.3850632966095226,0.8168374883798915,0
0.7341607333622282,-2.3359935742619604,-4.466651392032875,0
-0.14502953604789373,-0.46272285822763043,-2.7210850666862503,0
-0.4270735260935863,-0.33737158263822153,-0.9649393532512164,0
1.0642835340803367,-0.43553314009097893,-0.3386072684961124,0
-0.3512700934075306,1.146385012537056,0.9602131578168215,0
0.5460174907779133,-1.0134597570053234,-0.8410836721440039,0
0.9843481406248034,0.4279531711843555,0.5662785773200972,0
-1.9453565088203633,-0.16238727852069468,1.2851455909141036,0
-3.5327846997155152,-0.4691370114648222,-0.6871462156189636,1
0.9014918199478731,-0.631947151513694,-2.6536201430782644,0
0.2768748878548757,-0.35300278851061073,-2.442352947888245,0
-1.2975337229958543,-1.7973561263566467,-1.965197898379236,0
-2.488234793766337,-0.8749293446582749,-1.3138063173951426,0
-0.4334129157440853,-0.49843504048280074,-0.6502465079122026,0
0.09922011908184979,-1.4437023194089662,-0.9079268371036768,0
-1.8086372203646839,-1.0295235915062768,-0.5040962394502349,0
-0.6083934837068623,-0.20019721996606316,0.10141598276126612,0
2.1601638296740733,0.2877065164380077,0.5553644733875422,0
-4.072439268388315,0.04278979267177568,-1.533674228435418,0
-0.9707957245184108,-1.859911215513853,-2.804189552020266,0
-0.40774631842658016,-1.3286659504137326,-1.1054537412064398,0
-3.386360420475552,-1.3441767833029648,-0.8927714570534874,0
0.9846753291169387,-0.23853064906090332,-1.8113932276517701,0
-1.4648756315985947,-0.8467420706127629,-1.086474010753538,0
-0.21347438563135224,-1.2964005988431906,-1.883355189901272,0
0.29882479801626044,-1.0597976638429925,0.5785330090487305,0
-0.9571981189300101,-2.5036637926663277,-3.6036135231076862,0
1.5177407972865158,-0.18006139906120275,-2.735298783015838,0
-1.0366760749134736,-1.0712031377080717,-1.3983393419262011,0
0.3739752306414998,0.028193928739491187,0.764834993360353,0
-0.24044194794063148,0.10696410965204756,0.006454429127749835,0
0.9127572675147134,-0.5554513143526539,-0.47262776532575845,0
0.8238793571980633,0.5188431991783041,0.5951659737275454,0
-1.2316460061293237,-0.24973397041981715,0.4508558286666033,0
-3.892117704226741,1.5156925156907888,2.3156691824263014,1
2.6874626853635513,0.18354832540619131,-2.516381446894956,0
1.6767267131557375,0.10304724200161679,-2.099785736619332,0
-0.384766056248467,-1.2948864592380254,-0.949801640720205,0
-2.2860891682492115,-1.055344137272131,-0.8780559807298046,0
-0.2634585362578287,-1.0299562474373436,-1.7753197248769055,0
0.9650023894884253,-1.5956910056240718,-1.2797321900512908,0
-1.2565558721100112,-0.4279202485952973,-0.5128007229438906,0
-2.1270612255523633,-0.6974270597457779,0.29221692015717465,0
1.8214061485182147,-0.05726944581293946,0.529388530746818,0
-2.6248893231424697,-0.3962981811507138,-1.55654220953672,0
-0.5315409818361335,-1.640994304842999,-2.6161662616360393,0
0.2066751213914329,-1.452385772925229,-1.5930247203601064,0
-2.6136635818308336,-2.0028937026944624,-1.6411507881211562,0
0.6060971246213934,-0.3723186202325849,-1.7918119582161616,0
0.532706531289659,-0.8178708663101073,-1.2547310430243743,0
-1.1780476662388948,-0.4830312635374489,-1.0596303482590967,0
0.5817622511893482,-0.9738524828923876,0.5569162370489876,0
-0.14476827934767172,-2.1609659758556794,-2.501388428281362,0
3.156942450747603,0.43611730793969156,-2.2624079682265235,0
-0.9159795888615323,-0.4789830030265104,-0.9829118145916004,0
0.41351874615212403,-0.3067450929237876,0.44473598782291573,0
-0.9331109731130057,0.5157068774820057,0.09928826724776409,0
0.9045088627614385,-0.700742327131968,-0.6668812484704878,0
0.7654320826580651,0.5241550526416442,0.7593591056622874,0
-0.39096528866983227,0.5128369702832666,1.102884644355129,0
-3.093375570503025,-0.012539637401931862,0.3732252677868124,1
-2.849283911016987,-0.08143225840625405,-1.144775803495298,1
-3.5555269863907117,1.132569641229423,0.17567501580407172,1
-1.503172214497275,-1.2671810054539072,-3.010306000226113,0
-2.7982564130677465,-1.0806998735405222,-1.5029164496980534,0
-1.0160697757867487,-2.856198112598413,-2.956672641908139,0
-3.747824310290181,-1.1584743826305564,-1.0014046034838295,0
-3.4483047502686412,-1.664097083234333,-1.2794270546122208,0
-1.7545253304937514,-1.6337332407091312,-1.0949089210886107,0
-2.856524640067916,-2.3579213108590498,-0.6025204951565173,0
-2.387011955206276,-1.3468759498132463,-1.476043483625634,0
-1.971646358767707,-1.4893331735187014,-0.9099405894141761,0
-0.6472804764681541,-0.37700336585633415,-1.0872335762406808,0
-2.0475081022876287,-1.7787421055211603,-2.282805781026205,0
-1.782132926969741,-1.8920425285370066,-1.108992069522604,0
-1.1656819212613043,-1.4486617624064106,-1.8874599821518705,0
-1.6837603583736804,-1.6838139360929303,-2.2373919324849827,0
-2.1329532436821825,-0.005348456432435098,0.00394262135117471,0
-1.4145670805811756,-0.8251868515834304,-0.9033040912574326,0
2.5222040188960535,-0.508723140497603,-2.4526782914252503,0
-1.3901275265440416,-1.4964257308413667,-1.2601524195089753,0
-2.9314640928375892,-1.1538863530867027,0.3505151891706515,0
-2.385842855445514,-0.6199513129623052,-0.30485638125586667,0
-1.6618494845642628,-1.1619791894093179,-2.0340119948363697,0
-3.9535636697757917,-0.3463351369852433,-0.4504452006446444,0
-1.721038734804765,-0.6799654369849714,-0.44432703933310924,0
0.5630756155816405,-0.9458576951984456,-1.3551880557824603,0
0.2033996591056244,-0.7852339914658683,0.9510107717086624,0
-1.2729736200315407,0.1900984995336922,-0.15580322576719433,0
0.47938368330930514,-0.7560274725364349,-0.6652722125662506,0
0.34169529619190203,-1.6089601000016003,-1.543224359010028,0
-0.166319394915576,-0.24853644657263124,-0.22123747793711446,0
0.39532968171481686,-1.9393410114039715,-1.1338756319307592,0
2.1909309231353418,0.564773644350994,-0.3198290692653603,0
0.3933791531544631,1.5557121235782234,1.5494299525228779,0
-2.248845197694108,1.5501420418067198,0.39104021873685835,0
-0.4202614757534382,0.7700900112945666,0.4059373216803483,0
-2.691018824015265,6.249334376622973,4.253815322317741,0
-1.5631714030990413,-0.08578107861226765,-0.4434890890721971,0
-0.5178349025240772,-0.5737569997415355,0.6471722190418436,0
-2.582278450908128,-1.1133560514465994,-1.5242163947861889,0
-0.17879063140959553,0.6197855939736696,0.6505247728821472,0
0.7444799468093096,0.8950039255764343,1.6925109884980993,0
1.12470222318165,-1.0961750109697963,-2.1461480015982035,0
-2.6633825919041207,0.42588216244162663,-1.821645993431721,0
0.23430227037494503,-0.5577267181113119,-0.3847368645352363,0
-4.840655275443366,-0.17226292638437518,-1.418735068271686,1
-4.72219564636406,-0.1818654916773241,-1.285191157926393,1
-7.844604630999284,-1.066261053470199,-0.8000685151183008,1
-2.4754549144903586,-1.3550495434596095,-2.578545534283252,1
-5.957738098249872,0.4662189301452785,-0.6926972749166889,1
-7.296469372439438,0.008824122637693036,0.11873770135732235,1
-4.232635348525683,0.08857271406226166,0.5437285316074759,1
-2.0037705467312126,-1.2532922200342007,-2.5973900438308224,0
-3.476975473231698,-1.046061950937727,-1.5797781448454482,0
-2.5087629578372703,-3.2365840444929157,-2.6349134419297426,0
-3.9633123656243474,-0.4779295857075648,-0.18160981967785875,0
-4.862686123656847,-0.03587531634011375,-1.0323115193285273,0
-3.8581744879310076,-1.5234147242177192,-1.1671836756055343,0
-2.323325440970539,-1.6106668430150932,-0.5330278231627814,0
-2.2033698918066715,-1.6966038951299947,-0.25097195421387447,0
-3.240139449635029,-1.267237911079905,-1.7489752178885296,0
-0.8569970131869995,-0.9724146594524906,-0.6962355878970425,0
-0.27916091634146434,-0.9138198488369631,-2.016643558211522,0
-2.0014095856218015,-1.442499099872911,-1.4748467526217957,0
-2.1339364823015856,-1.9662247355239448,-2.6654985029441725,0
-2.247770498031748,-1.2818751571457403,-0.38827143891123556,0
-3.1690990497893465,-1.2295799301387504,-1.1283921495270823,0
-1.5095854201386547,-1.3029321980621802,-1.8144511721590697,0
-1.7266012544575395,-0.06385678358230486,0.09047988264683952,0
-2.8394883938151474,-0.9346842799258789,-1.4390699581081094,0
1.3161477216592856,-1.1047664343230066,-2.332259619972213,0
-3.0504481958018106,-1.3611188491084827,-0.35043721513381165,0
-5.046058030442907,-1.0078091348669709,0.13765611795201033,0
-1.1964042373877914,-0.5283653169429755,-0.7687416639792175,0
-2.333650606488859,-1.3796816256683457,-2.0777086283588493,0
-3.4616714244830034,-0.23144391447715498,-1.183475552689021,0
-1.7859886213794296,-2.0423859614186797,-2.8742577100515465,0
-1.0992297667172717,-1.2154479780355745,-1.3770070680092292,0
0.0328484578613003,-1.7670412598702996,-1.9526724963152542,0
-2.6224003653680192,0.3898582341210544,-0.02447819951458618,0
1.617190989138136,-1.2162039414985453,-0.4292106253865163,0
-1.4203590997522588,0.7333360265806244,0.24871013338493556,0
-0.1930534696709636,-1.4608008166430386,-1.2789759641937313,0
-1.2581185529202181,-1.3366107231694349,-1.1751686797124397,0
-1.7491894603724794,-1.298961180189713,-0.6724903011005403,0
-1.9775307795635608,-2.307100601110548,-0.6700728677084723,0
2.2130268244897295,0.1473759552079471,-1.116779221501797,0
-0.2964055675488224,1.6735304586903748,2.1316515982857083,0
-3.380563180308317,0.4831646864391565,-0.07010414371933162,0
-0.29003461977517164,0.5589873755330514,0.11163536716982485,0
-0.8197975190383826,4.493338650291197,5.031519264387604,0
-2.206237055778115,0.2245883327528004,-0.05776909703054082,0
-1.2586112953335655,-0.6156713166412006,0.95978550896053,0
-3.7094608302983603,-1.5234064605789037,-1.7644831983847313,0
-0.9212129419889432,0.36396522193481534,0.33210295143294527,0
-0.2882351889696969,0.39108116302599816,1.3349184302817714,0
1.378982136588427,-0.902784891102676,-1.714329838263592,0
-3.6264457166372788,1.0828154840381972,-1.4826511853248456,0
-0.8906866537183094,-0.34543665234140114,0.09570366523002141,0
-2.239159040046136,3.279732748812206,2.143037213960161,1
-1.942565973082711,-1.3896634347124153,-3.2787620571594616,0
-2.4949581315687994,-0.26506687081118874,-1.4727691591837935,0
-1.6561196135480134,-3.0668651634618964,-3.3153350614865826,0
-2.626853666165195,-0.9706957040389365,-1.3923277615628245,0
-4.425038774336777,0.8532058544760599,-1.186380939800246,0
-3.108496506299125,-0.766024070172428,-0.5720795753299652,0
-1.6995279280315585,-1.5019951890707282,-0.5948954990295576,0
-3.0818918627135057,-1.3456231639242424,-0.8466255167414377,0
-2.6854542916787247,-0.7937341932744714,-1.499060906709902,0
-1.029335754258511,-1.172216040270927,-0.4226011641366916,0
-0.9871789850617695,-0.8426646182932601,-1.373177447905688,0
-1.6441132982998685,-1.5245817645168835,-1.5316607650958125,0
-1.6926836008916484,-2.0548712056231553,-2.9127749259547047,0
-3.301571582574406,-1.589953339660057,-1.3077347256164213,0
-2.180944240524438,-1.423134324440609,-1.7550703323187158,0
-1.8486188132977885,-1.716781692342845,-1.6001570573880841,0
-3.447402888133969,-1.1909395772869842,-0.9416399687972795,0
-2.1658210286909303,-1.0484199228690538,-1.6689655354444752,0
1.8747647327612484,-0.9881145537996783,-2.035658184525626,0
-0.057845571638137874,-2.49144479003078,-2.4446697869544196,0
-5.955419394547498,0.17107380763902738,0.8835860812736703,0
-1.0370803408830693,-0.3783664041015888,-0.19550047223189743,0
-0.36090486698283875,-0.7344108956928537,-1.057993976638122,0
-2.4731975173145715,-0.38004430423167657,-0.9991634435465494,0
-1.5606827866849515,-1.0272156174150748,-1.3617802269968533,0
-1.302419182347016,-1.3656460103146888,-1.3859099814302294,0
-1.579072063442615,-2.7070048983645165,-2.3023908622551796,0
-0.22430411490867286,-1.1632624624142045,-2.275893810950282,0
-0.5095496227494953,-1.2890998676340202,-0.27655320116322585,0
-1.4631071578561186,1.1270477956665483,0.3192041088854813,0
-1.2257008543223054,-1.3579625025417825,-0.5941079567025604,0
-1.3876545341995592,-2.2556957390142633,-1.8889561627022065,0
-1.4735036001844417,-1.1713788767169724,-0.3996752777437414,0
-0.2943503396030175,-1.1420097940357385,-0.7086491422316705,0
1.2150715848255658,-0.15867559904498596,-1.242542666564806,0
-0.4090283494725597,1.2740586859232939,1.963563544705164,0
-4.2616210361270905,0.2905427871409657,-0.29087868326937516,0
-0.5483287062518485,0.4937814155076472,0.6006876882429288,0
2.32612080831158,2.6436994658053927,2.743096642119308,0
-0.5476561755879542,0.4092524788126659,-0.6075122495368745,0
-1.450469793027932,-1.4755332776776127,-0.07590761472460343,0
-3.868816626938386,-1.2331726210843954,-1.6069096797563798,0
-1.219422134576271,-0.05498835972349058,0.13860911845760696,0
-1.8399788694353612,0.10884015760917218,1.7078416210061238,0
2.123787496185321,-0.1477958053320184,-0.4532180003058079,0
2.8107572808539842,-0.4472508677779882,-3.122806657234905,0
-2.118116292429864,-0.5425475228372527,-0.6253992012592516,0
-1.301921191051457,-1.353863508770812,-2.6758870708500115,0
-2.396590009249723,-0.6957183711980257,-1.5369146332224124,0
-0.7836751173226087,-2.419682282189163,-2.462917999530003,0
-2.88743422681336,-0.5199377047420779,-0.298994664786361,0
-4.09308211642021,0.8516813414303941,-1.0422720886413654,0
-3.323924615612143,-1.0088736841170434,-0.5345171085415777,0
-1.684160974921794,-1.507970177009307,-0.6526740353066193,0
-3.10615357441439,-1.6213931553911591,-1.7462675084391113,0
-2.7285263603408083,-0.7948261555161654,-1.3050030048970571,0
-1.9770397940912567,-1.5095340570887388,-0.39487159301395763,0
-1.149610021641309,-1.074027900380178,-1.8106259981952044,0
-1.4793716824770136,-1.5324436872193423,-1.9137986881893485,0
-1.6341989269723682,-2.0661134914787893,-2.87192049747913,0
-3.4396769984403597,-1.513235911193467,-1.3408547230445083,0
-1.8440640612882893,-1.26734157142641,-1.7606363021226492,0
-1.8872823144307502,-1.7653320296437442,-1.41281292088521,0
-1.9079583052042646,-0.7888544684969818,-0.5422217128523792,0
-2.3632914174941657,-0.6461475802532224,-0.6449460409242269,0
2.2361783480482025,-1.275708496724504,-2.5228986218915783,0
-0.8373964854266965,-2.21427760487002,-1.4692409740009544,0
-2.1317726080572137,-0.05312003075017691,-0.24025515175726808,0
-1.0939416117004588,-0.5168447345334884,-0.05738908117388386,0
-0.47890892164690885,-0.9820551865613056,-1.1098333570427492,0
-2.53254524724292,-0.3887022723138807,-0.7632382212744586,0
-0.9913962956298616,-1.9723655012491985,-3.060693537468148,0
-3.1110104989880125,-1.9807294507715827,-1.384568776696163,0
-1.3441401858666506,-3.0689749659906154,-2.874351087338064,0
-0.3155125798426663,-1.3593655737016677,-1.836649525888204,0
-0.6766705923577785,-1.6812555522961916,-0.2586828257438254,0
-0.8123611863593114,0.25676720008160775,-0.3961524086429003,0
-1.5186030982929333,-1.4145563515368589,-0.7653373237977013,0
-1.1036022708815065,-1.6416427168730376,-1.135280881678677,0
-2.376129823772616,-1.5521725903877612,0.003024679930562375,0
-0.4464420974673125,-1.6621189101036495,-0.5279404039371809,0
1.5601910840794329,-0.4029080963035497,-1.5508886943402422,0
-0.3434922146040274,0.47933968519397374,0.8586186822028431,0
-6.110707727119032,-0.9034201396453855,0.6672227327571423,0
-0.08352683492020183,0.6420096814249151,0.7755395052274247,0
3.2840486577441053,2.415855948384885,1.9417830714625772,0
-1.6261871223111344,0.31842072760093304,-0.49817423018764173,0
-2.571704277155028,-1.6324352595087732,0.44507866859345424,0
-4.267888771402269,-1.564488163245903,-1.6269199839308979,0
-1.1919877781003017,0.08655460905454015,0.024708669367740226,0
-3.645616922429987,0.12766897137664954,1.6511423745629545,0
1.9018677646196203,-1.1817674174932553,-1.5037669048736684,0
3.6663505905289657,-0.919453826798409,-3.147188159384793,0
-1.8447211324107704,-0.03745888651486697,0.028301478902032818,0
-5.177723544134924,3.0521230977385736,-3.37188062937682,1
-0.584983490408731,-1.2899053618045293,-2.9535419096821047,0
-2.3549308834655536,-0.6087363710951504,-0.7590317177797389,0
-0.7067256871191434,-3.152208785758287,-3.216909633948877,0
-2.975803987733708,-0.4296864490538818,0.0747222641625707,0
-4.30137341877121,0.9008055234093195,-1.0105468066128256,0
-2.835458481347814,-1.1796570204577597,-0.647329848044046,0
-2.7315050393033284,-2.1923469330809904,-0.8176723954131332,0
-2.5879556678309017,-1.272787793966516,-1.4408996247138988,0
-2.2678346219931957,-0.9225512810531772,-1.249984585928926,0
-1.4620169917818007,-2.0241569983885874,-1.4545056172400033,0
-0.8960258855367637,-0.5762529786072867,-1.0528743442369968,0
-1.5522643210718199,-1.2480612734716905,-1.1381514955491467,0
-1.3837593610608732,-1.9226471981214495,-2.4359577972934896,0
-3.602452739476271,-1.377662301867264,-1.3457767898137896,0
-2.475212469444967,-1.4512712962610568,-1.0957469101538952,0
-1.426940824166587,-1.7426669952542155,-1.2893950067795663,0
-1.7551833644799955,-1.2455721169361054,-1.4143375210010145,0
-1.1812539821438068,-0.4608944831733696,-0.918556111865029,0
1.6618285660589796,-1.3010174048932717,-2.017810292492182,0
-0.587913487125556,-2.5856967575312595,-1.88656046315804,0
-3.928930325029896,-0.9421100462127264,-0.17319259174183937,0
-1.338878314043686,-0.651679907866003,0.04533742488180242,0
-0.7675324081972796,-0.23242735373574558,-0.3385182965790312,0
-3.3431718250226456,-0.4911602713326765,-0.4601645696035836,0
-1.2789486306646711,-1.875371157063606,-2.900070528371834,0
-1.1134770558174567,-1.1455575059065806,-0.9778711175569982,0
0.22273180514987193,-2.658901285311569,-2.6434847786852806,0
-1.1005508170162754,-1.7000258167978903,-1.6896681195015677,0
-0.9988520366510417,-1.185174235995049,0.42291832163803117,0
-0.8687334660661786,-0.3120390551430141,-1.3644252691121574,0
-1.6994221570036647,-1.6406619368112516,-0.6772984168084151,0
-2.2661623662862196,-1.9055868508346618,-0.7495126504784689,0
-1.5224616889472957,-2.3090561458684156,-1.0365127173531687,0
-1.6653568123614229,-2.111141246819452,-0.9479180464384549,0
1.1468295658896461,-0.4046632366725754,-1.8296406131647736,0
-0.16255258314616206,0.3061832339295389,0.45199903693556776,0
-7.549311863625664,-0.13749749293571767,0.2945751584356043,0
0.2905008634671637,1.727862345624868,1.7582925226777317,0
3.821020063957604,2.021141176711108,1.6187264855745023,0
-1.3463687611767106,0.36608360552425423,-0.5236351463902593,0
-1.473200476052248,-1.8826722996016458,-0.43159367222704864,0
-2.666072281059367,-2.347900922203194,-1.5614460873848826,0
-1.636286032590005,0.4113308822328851,0.7280939243358777,0
-1.9914324806033799,0.9631225556663076,1.9559327274101017,0
2.51040649122862,-0.5401496308975516,-0.5028101790597641,0
1.4650506947264383,-1.8211423954260246,-3.4499875505600808,0
-2.92918628281199,-0.256995493566896,-0.26119964276700514,0
-36.434285134397,61.67111617745707,-39.941403170134215,1
-0.6930205550914104,-1.0256307909568496,-2.519905882865721,0
-2.320677869220856,-0.5251480924255443,-1.0847449746192224,0
-1.071754912898615,-3.262169936030953,-3.501524869999392,0
-4.342692849802157,-0.6167971913412308,0.31818036231984104,0
-5.375076159826955,0.6548773390431326,-0.769977959881982,0
-2.8184014462852898,-1.9957045078001665,-2.1283840391299464,0
-3.3249062609919955,-2.5350496912064435,-0.7606479131182358,0
-4.399527766643202,-1.1029264824208966,0.03583596924839632,0
-1.4798919642524269,-1.4028582680740744,-1.9288080765992581,0
-1.9969126691821254e-05,-3.237379454327331,-4.117118205212061,0
-0.538884162401553,-1.0203962769746857,-1.8606083298935165,0
-0.9372636450694027,-1.9329707628857205,-2.0981253691064814,0
-1.4236625353510268,-1.755916003444374,-1.9228238945975415,0
-4.00414777845603,-0.8370534554024093,-0.8089414282010682,0
-3.215982117834744,-1.2736184703485962,-0.5485299786379022,0
-1.3000874259635729,-1.831163510590955,-1.3055806596560364,0
-5.368727336030656,-2.6020837799020495,-1.9155442276390409,0
-2.3718477633858286,0.0031032027134709683,0.10513404570572622,0
1.2454167836643053,-1.1864805835676597,-1.3640387068290463,0
-0.5470702863784782,-2.103821945509972,-0.38613916328319164,0
-10.603718465041611,-1.319512729933032,1.4372590870702127,0
-1.6050997021694964,-1.1522011452623704,-0.41071375183765,0
-2.452509367596531,-0.6112533086785894,-0.4731965186988343,0
-3.2049189274513066,-0.2589086582813642,-0.2944946970938405,0
-2.8801327451752647,-1.5228066312052695,-2.1079297971269875,0
-1.2155415845696906,-1.3519117007111854,-1.1079053358225657,0
