PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Bankrupt?
2.2596133661953934,-1.2535601674421235,-1.3953547480454156,0.892497248757848,0.07544461447712762,0.857066886263817,0.3121938786427506,-0.43026025228638504,1.0086165441306185,-2.5232978147415333,0
-0.5274894374050912,-1.3105820115650162,-1.446633845108974,-0.90309029520209,0.4918410834696908,0.03903656114409632,0.31725612833258543,-0.04017931399774234,0.4504150596578045,-1.000551544861008,0
-5.964720351029449,2.5190185983379663,1.62082421749473,-0.34915286778399274,-0.016648468489707177,1.3279667735237817,0.09051484083408659,0.5980994780273589,0.06712226963631217,0.4405427597319835,1
-5.678208612692555,1.3990758121354203,-1.2903881661661973,-2.5688003579676155,0.5362503085881688,2.0117555607996165,-0.46884123353686696,1.5257616919383787,-0.3741390320422617,1.1716537546224874,1
-3.3220952147912017,1.2842483166344212,-0.26196608789226705,-1.6882708422363273,0.29441348099120207,2.5520987351136633,-0.8169677011582337,2.2431837379805195,-0.44092145310611514,-0.07482119445268162,0
-0.8369789624208054,0.220489253277571,0.3956072360632148,-1.4837030657462054,0.3908156438705184,0.36639138089121975,0.6636028069253015,-0.16908086309859252,0.6652555833177682,-1.4255217461106688,0
-0.723175195342344,-1.2202834379744962,-0.09231377199552714,-0.015069545973382592,0.1504287044040797,-0.5435519642720147,0.048828110448330735,-0.4945736594992491,0.11850355589717511,-1.5385427171579658,0
-1.007614687576548,0.912768898130434,2.0895148411813524,-0.1298423992309537,0.006032521452772496,0.37658097995894224,0.7347283786704412,-0.34426573626474877,0.7972820793165314,-1.4364443391814135,0
-1.589318026617851,-1.4356409302766824,-2.912641508456837,-2.281237033122425,0.7192326253333076,0.40965590916477457,-0.2132969785974919,1.0515051416723504,-0.34561692633057034,0.6415414691860557,0
-2.497696819595316,-1.196645505530743,-1.8933271570641075,-1.0364599553036116,0.5070807663586777,0.9392749853338741,-0.9350655073223925,1.7857455217050482,-0.7250838243034751,-0.10959071329299279,0
-1.8644728864050595,-0.46121688372648906,-0.9079234562578453,-1.5901072075374971,0.5776941267313481,0.43199418840595294,-0.08140210605709121,0.9085098628017921,-0.020867496875666344,-0.9805579569278122,0
-1.548168958265038,-1.3816043605751362,-1.2058668583679268,-1.3870280968534783,0.6298526364456596,0.012804308457866108,0.636410952654599,-0.004040025128152674,0.6699460718248079,-1.0292277324061907,0
-1.3079841305468227,-2.037503234320545,-2.446226132163418,-1.729097232757366,0.7958357826354308,-0.12875922308384427,0.8311467966654712,-0.4556250167859298,0.6408946135854869,0.22076003111621717,0
-0.18016030650788892,-0.679310967934062,-1.6936810980688513,-0.7639508133537534,0.3809855838800401,0.9095102380200459,-1.0403928359213852,1.767158067758032,-0.6670279961264636,-0.7420750840107334,0
-1.0869883472072586,-2.1465263681162905,-2.5649878654048437,-1.420088702693911,0.5696721767269947,-0.5824915861041715,-0.25882876151965173,0.05503601463585407,-0.12571783755877777,0.6837070891466359,0
0.18898003231442764,-0.8616196418720201,-1.039103032201464,-0.38203691324527694,0.285034532405615,0.027411279836850228,-0.5803758889385527,0.8744366595689638,-0.33493697745191314,-0.929427079705134,0
-0.49957899937582145,0.7625780333860793,0.06672179260345572,-1.9849289352806188,0.4239174026519044,1.0578748001590599,0.5491642789192968,0.15094597657692801,0.53024076779606,-0.9561359112450779,0
0.0571730633093242,-0.938276838918559,-0.7869645237863943,0.7400911964077919,0.03533853651469084,0.7400590605395654,-1.6455555317559323,2.1718901341348467,-0.8748287873297107,-1.6113726607566745,0
-0.4802673670088907,-2.2654020141883935,-3.95382861050752,-2.5376400338156953,1.0618732734832537,0.8167824504321863,-0.39221413791365745,1.633834605652969,-0.3429663585474644,-0.46552848506205763,0
0.4603620992606421,-0.47721764085408075,0.3047914825583402,0.5243378082983355,0.006940646960010694,-0.13616577114580042,-0.059440930646544904,0.10607494300730527,0.1208380837366109,-0.7889800882529466,0
-0.1271946161127078,0.21754497988031024,-0.9375533906331875,-1.3231198045491366,0.39549405858579006,1.8637100409845069,-0.4757955869166273,1.5591497021800207,-0.19880934719693258,-1.2758423880969458,0
-2.2509121952858346,1.2222309074573081,-0.5379132543658903,-1.3057743779434354,0.28630354484239084,0.21662843429730178,-0.8909768960027379,1.2033232697353997,-0.8091937436478429,0.5163390338281397,0
-1.7679329827242964,1.6750601334162418,0.5904930654191364,-1.235450841390139,0.21225918195144017,1.3107138482596907,-0.0783491139631433,0.8170666664852398,-0.011914949342254713,-0.6373535181127102,0
-2.954378801801407,-1.5128424477663511,-2.9225227903657416,-1.8454224268900152,0.7009496601367405,1.122751347822607,-1.0445519992521055,1.8242553497660243,-0.8209613252684935,0.9724207164497537,0
0.08351309186628696,-0.890777222968919,-1.850337429920251,-1.2260260711860445,0.4159667796136772,1.6102502036825463,-1.0181381720068967,1.7174199900096745,-0.3805813589600002,-1.1675757192796887,0
0.4897546361026112,-1.0863750477357639,-0.23682893886593212,0.5070497379729092,0.11613854512724936,-0.33691861818957297,-0.21649930301981304,-0.006009972125209048,0.3415585979964546,-2.0472824799221,0
-0.6370465610568306,-0.9374892422935897,-0.8362491309356638,-1.0517274570943638,0.42668599270144025,-0.005335469341256946,0.22650966036843562,0.0321528551602093,0.34548220349949177,-1.0701340965882795,0
-4.7060996821190875,0.4997740359868058,-1.8986873447722925,-2.9231949739304257,0.8135181260751059,1.4212330284765962,0.3299663268598655,0.6859835208267154,0.21028999484651845,0.591742515033713,1
-5.057287597874915,3.6465298347528043,0.3400493155267013,-1.879749592378266,0.30271054797059,2.3301303447633304,0.16410542530940317,1.0298025156633825,0.3381195520378381,-0.4496245742990189,1
-11.708124439841024,-16.393248511873797,16.697704501630096,-2.5900549980127625,-0.23209139902616874,9.447615875728316,-1.5262012494215007,5.0752074817857356,-2.900067265924906,6.117008061889871,1
-7.069558374039271,1.7311866926840611,1.05846909629557,-0.6577767386498583,0.13595322945953867,1.500792257264224,-0.11307439269641192,0.8602166242746825,0.15358854126877172,-0.02972584817326505,1
-3.114785886022411,0.7521725831050151,-0.5589354719802787,-1.5560367747638701,0.4038195502491829,2.0538193311223845,-0.7342136798524088,2.1082014695112745,-0.43661360758506995,-0.36809704030863455,0
-1.3929678718320704,0.7930088705840331,0.8143450016006677,-1.5809368321816488,0.33064679060925317,0.47288969100480244,0.5676569736194575,-0.06426346404347222,0.44197685218680705,-0.9001496969588749,0
-0.4274824217403146,-1.6525126104896464,-0.44352256044306565,0.3112690356088939,0.1802649821545366,-0.7590289829478855,0.17918917570480555,-0.4290080568292276,0.5760382702956536,-1.8336970660937624,0
-1.5104640055650254,0.16504652256208138,1.2656639234002067,-0.04899540751516158,0.15185074931805367,0.7211778810566698,1.0765790044776908,-0.47340751833607714,1.0267186499778818,-1.0739322262312572,0
-1.8607878850285005,-1.6050065001822242,-2.826205080598985,-2.1898055950939255,0.7824141966031247,0.42937817994967625,-0.049800062090336654,0.84300975658641,-0.09237615448415404,0.1459669997299469,0
-1.9826733317242557,-0.4256779216995525,-1.240184692755996,-1.35288295877286,0.4182804696091282,0.8136521437028611,-0.7196171610262031,1.7036260142951494,-0.5599827117179896,0.05651364711822861,0
-2.871130964040912,-0.4652594270495167,-0.7800793491748552,-1.3995305487840521,0.42679922003042137,0.1639201332061676,-0.361591430530484,0.8594654730901413,-0.4068727488215714,0.3711035586866843,0
-1.3239362918210658,-1.24926272613233,-0.7323542194168443,-0.8390840056320606,0.4956511251673515,-0.2251722163220118,0.5877508994036895,-0.0921358437919811,0.5337878365417383,-0.5672312869466679,0
-2.210108189993661,-1.7134924680234356,-1.0344099169829786,-1.1083322448080268,0.5496864116395139,-0.3362978371100656,0.6596323107953503,-0.6088267715775215,0.5822442442734432,0.22384668793775755,0
-0.5544820244841525,-0.8285806648506335,-1.6255423498318557,-1.097598483336853,0.52542021237929,0.7193222983871501,-0.4907456823918099,1.3943743542439346,-0.25852207948409867,-1.1316991433388714,0
-1.4668813132289802,-2.5736003433095958,-3.2998241047402224,-1.993798536563401,0.802153803752969,-0.9105147951534486,-0.23818701388230265,0.16482687762888212,-0.18410887294967992,0.7009530045984611,0
-0.6794058991255649,-0.27892963027087747,-1.1809622114557443,-1.2643581463964235,0.49939284922059873,0.5254386971580107,-0.10906099560993476,0.8842302019841688,-0.15581762908536614,-0.4597109928812672,0
0.8254619537363838,0.40883009479712,-0.14975617806726033,-1.5932573915123756,0.33551892014552787,0.6179848787822081,0.5327179344676721,-0.1782681503403449,0.5958773831395506,-1.3487134726810832,0
0.6138965963385062,-0.8949744553412565,-0.9548072182840583,0.5689758449645808,0.06984089453660783,1.169358486401559,-1.47161399233094,2.154084672889882,-0.6843994933470849,-2.007554945809459,0
-0.3670879410961417,-2.5103275451989813,-4.082995684929895,-1.7553738531093137,0.8664069451565396,0.6167018929922797,-0.5740635123640517,1.4784976586150358,-0.5248897332061566,0.5961484396777497,0
1.7074254670870797,-0.25403461356946017,0.47617510460120366,1.1086282630429038,-0.18276648495618955,-0.34348210440818977,0.17681116588114681,-0.32664489279777625,0.23968155423732554,-0.14976676644407375,0
-0.08495147490771551,0.1708120729650848,-0.4308522886931603,-1.007213740688925,0.2518792025072221,1.6259254056417896,-0.438327935531852,1.263864993938632,-0.07380830061647403,-1.2968348343437963,0
-1.8419147396572104,0.923313412403112,-0.5309877600214393,-0.9629159326417788,0.2940055450100367,-0.10522428036044494,-0.4421496964614499,0.7969400334870628,-0.5797154263234531,0.5008455790274111,0
-1.6119128821786683,2.165701591088078,1.1503099482227013,-2.1988702203059627,0.37075571532393387,1.299846409491951,0.3733384787411349,0.5564167493382312,0.29675310930902443,-1.369298621017975,0
-2.5523928359617094,-1.1532960294522048,-2.732425678993805,-2.367379827768727,0.7524700109000001,1.0783595981347553,-0.9953583850183542,1.9292758285127387,-0.7224217348605779,0.45643453551539576,0
1.2132415144142188,-0.5401297251481464,-0.9286001968200526,-0.004027859867808236,0.030215753287511388,0.5667106147960586,-1.0790396033374081,1.1865728699211997,-0.571597440861231,-0.8834587452136585,0
1.5874175205073093,-1.924542460174298,-1.7770625217440377,1.7561910340195,-0.0034943351006150795,0.8605177744076262,0.7697270723191408,-0.7630758603092502,1.1483318894457362,-0.29173420789667365,0
-0.3631548028890124,-1.6611785741288267,-1.8340091042299167,-1.2602576378490864,0.6281720558646267,-0.29456586377994287,0.3635823814275667,-0.03929371620709844,0.439027634978234,-1.0129825037536861,0
-4.831883031407407,0.7712291500899059,2.3230439376218293,0.8453265980497924,-0.227037277757108,-0.8056081141059023,-0.6585774879372212,0.7886384568135055,-0.596854169989296,0.6486535703978695,1
-3.482807428815732,0.016135129203357246,-1.3098916041307327,-0.8523204807648473,0.35156873679396217,2.523754286120447,-0.518965806323946,1.8150370133534406,-0.677491033783488,0.5989103220310513,0
-1.6425952257617837,0.5281483482049906,0.6014935866041224,-1.3285735581813134,0.31739792033870834,0.7808323199296294,0.7934239455389964,-0.2927182906583896,0.6882361291820515,-0.7008659910889098,0
-0.19032791450828762,-1.9083201188531205,-0.7550970763205076,1.3053258638688627,-0.05794067384296697,-0.5631208928147843,0.3038027396964088,-0.7557863018893982,0.5808342481437875,-0.15758668408889726,0
-2.6765654106143906,1.0759116586094364,2.7477589660849184,0.033243299805342755,-0.09716010638501184,0.7457564994045369,0.9875490659410057,-1.2823928308752361,-0.5415554369294558,-1.5324718041485872,0
-1.6932724691150791,-1.309779796688746,-2.8612506514055536,-2.5585106021709723,0.8517960667657958,0.5952195883219915,0.18170791980357645,0.655249248416685,0.056952895296781006,0.1397722763525637,0
-2.3267549212282614,-0.0038159482976099176,-0.7824671729161616,-1.2905131632360496,0.36021017149690443,1.12946737540315,-0.9896822809208828,1.797676249541322,-0.6855948041176767,-0.441067037506075,0
-2.5973358500444896,-0.3703272388585329,-1.0829666333973142,-2.356863306096256,0.7651509278977925,0.7744929699548826,0.50697677955413,0.5542686734533979,0.3438023132592861,-0.7837571009591645,0
-1.482031281311904,-0.90817714012281,-0.1985195432603563,-0.7763913337586447,0.4375069860109861,-0.00944902386853209,1.0975180758330614,-0.6280042919199359,0.772763233581635,-0.19157869220448723,0
-2.284673780420129,-1.077948130013666,0.4643875298750485,-0.17269963072266364,0.18082674951655664,-0.525556110502772,0.7243009592000101,-0.914764881357245,0.8152701020162092,-0.4282369235385434,0
0.4502090427847372,-0.5750805648841809,-1.4984493332406723,-0.8716778777376363,0.42142930216996644,1.0755113068474065,-0.43953981465273456,1.2599778411788605,-0.12297064608920759,-1.3321714714635269,0
-0.4517092169019711,-2.176763071925788,-2.8172382224178367,-1.5992047458899117,0.6795028089922928,-0.7982097780233526,0.059084212903316946,-0.12653206977505738,0.10935461967020427,0.14917855716418904,0
-0.7649831224852941,-0.6136404349278264,-1.2168150928607828,-0.8860008568084949,0.4366646099709014,0.9414468598603071,0.11682939881335208,0.5166723540530261,0.1658364293984261,-0.4266104209533303,0
0.22759709935016023,0.13170214488143753,-0.5250243373853949,-1.4520291899997675,0.4259871787288376,1.3992397995144765,1.1500857103068671,-0.4689111511726274,1.1151435896417876,-1.0231786251322224,0
0.9448538715041728,-0.5374243219833027,-0.9843881562771094,0.09322851774276407,0.09410998725829696,1.2897158697759066,-1.4970986609363672,2.225480850514048,-0.8077046525545338,-1.7272858094413368,0
-0.12318491936924726,-2.509497252663921,-3.4601450442376156,-1.372923159327422,0.722150948901255,0.138570041170548,-0.1538547881806064,0.7446718092586491,-0.006398288331681151,-0.8234337223981365,0
-0.20538245412036368,-0.13571380721098397,0.984298729840145,-0.588592321279609,0.1955430545925149,-1.2674522142798614,0.18451237070926144,-0.21371001090938865,0.2465226061314526,-1.9824958169139257,0
0.7974747357199513,0.04488561825930044,-0.7835667908378676,-0.5237026669431742,0.16749164372091657,1.9039835119409738,-0.4697160766196243,1.083132913306531,-0.09083175318031315,-1.2047400179351773,0
-1.6001151499045487,0.6819373436738307,-0.8120815010942151,-1.0661419606526208,0.3321459744276365,0.3794250194659806,0.13324482138560753,0.37135453681281727,-0.22589512455796978,1.2035531447902021,0
-0.9383061341062605,1.6642202560703565,1.3198745868564097,-1.4370949920900131,0.1301855290423957,1.121177206712463,0.18771421134462912,0.12998808023012787,0.45737658145367344,-1.5606514100945148,0
-2.5669832232667047,-1.2827118572742835,-2.9271294553345113,-2.6151805636340018,0.8796412173357537,0.7668371224673982,-0.8169265204364625,1.8017166011719599,-0.6411736109719268,0.36183333099804965,0
1.1609215694256434,-0.6510983699907705,-0.9894334421468503,-0.5868965178660212,0.25775594313473227,0.838951100519083,-0.6139828067740862,1.0453342849019438,-0.05676611279052362,-2.255027451725632,0
-0.3386929207990251,-1.528632713821135,-1.7834354485066033,-0.4606917392980534,0.36736144024817274,-0.1296356087532444,0.4442781397381415,-0.07452990778789204,0.3557277843587007,0.5259761597019399,0
-0.9909605061023294,-1.629989529892851,-1.2089338484194063,-0.940530405516861,0.4127333536972436,-1.2903812321765278,0.10754094667115993,-0.1714084823899637,-0.007739894122962184,0.12721262356796573,0
-1.205697194069352,1.7836174941896201,0.32047777725370935,-2.015497930605244,0.3915444024213323,1.049481592867608,0.03466309816292347,0.5927475321494313,-0.04477937547215226,-0.487589031282629,1
-3.257982832938779,0.11368421292990621,-2.220504434575652,-4.00846338089654,1.0593895869765044,1.233565261506483,0.5115238125002377,0.7313882804164608,0.24692152627522265,0.4266109935162124,1
-0.2514333925810467,-0.8850050849103758,-3.2818799074701412,-3.4886319863972397,1.0505279704379935,-0.23117412373338575,-0.11508401214893607,0.6721296760975554,-0.5752791123364912,1.2276808795691312,0
0.757102371534543,-0.15117218062076038,-2.3974122227086334,-3.0123872447439117,0.7771281466857225,-0.12741924874382266,-0.007782324706934991,0.3163841469777734,-0.4519597663880624,0.7607166266885118,0
-2.6949460156559186,-1.8323952824228757,-1.9141034490253617,-2.329490225014307,0.7186316806499699,-0.5194211022291686,0.2710205713414484,-0.07525131454633624,0.14951835528964777,-0.1594751785296053,0
-3.608657156021395,-0.5596557693222062,-0.24902961303534749,-1.9331959356346486,0.5295904853373066,0.7048485852904931,0.4997411913775006,0.007517759827128768,0.36460532718810473,-0.3569864585112424,0
-1.1129746456124672,-0.6275667653716999,-0.4032271403538152,-0.7286658043021947,0.35333688889782666,-0.14582836618689893,-0.00842300082102114,0.21457460291994557,0.09452119483502858,-0.58560771042802,0
-0.9112271610160215,-2.550748235168588,-1.5364339047863755,-0.04580392875496985,0.3201271129263481,-1.563758602878403,0.9877984558656032,-1.6673849416232256,0.8074153942205139,0.041668414722162324,0
-0.6672033168230731,-1.7630644620449483,-1.4444743412349024,-1.1633407939770042,0.5368446505021961,-0.15746021775514762,1.207552620137467,-0.9511418013814866,1.0380191617977297,-0.687932061112419,0
1.1528343454170111,-0.6468608893947071,-1.0117554782483573,-1.0245824800366945,0.3318362912239177,0.22018152092502863,0.19929982918474926,-0.14569278060716698,0.4737108841816656,-1.637094560140506,0
-0.6029981698616126,-1.3959224168271729,-0.9580610401309286,-0.8792247063291811,0.3698811542451143,-0.812912889611368,0.03501215390856216,-0.3501159895364847,0.3168152914002921,-1.9299385823163484,0
-1.2297316666904552,-0.44214577304392255,-1.6290460608783126,-3.037077880872913,0.9800433287854509,0.8572259329094519,0.6685409431623417,0.5686566294729287,0.46820398743093156,-0.9659301953444542,0
-1.8232129629785518,-1.6866418196192647,-2.199254276012122,-1.7129137679252142,0.6340030408668597,-0.8360353207318647,0.015834584626355338,0.010408978448083342,-0.12157580150823795,0.20119787981985154,0
-0.7543008905961271,-0.8545982020025329,-0.03352222534274874,0.5394603767589586,-0.04771101921494536,-0.32964421977604347,-0.03437088026598887,-0.1458794789065973,0.016651339854875758,0.652848293490188,0
-6.503116375049908,-1.0771399387553877,0.848613017428238,-0.7526955151372638,0.1321582302929967,0.09257326501235652,0.10933293287031828,-0.3519931528810767,0.08631179064208971,0.927455680983005,0
-2.143918763516302,-0.4639410852738872,-1.182366672290027,-1.2014636966418246,0.42287851565329426,1.0471053089873625,-0.10759028885163542,0.6645459844847459,-0.045171602265528354,0.2947502875340527,0
-2.763215772622636,-1.2975087569256463,-0.9746906106599462,-2.0574110514314485,0.751799952920517,0.21954400277756225,1.1823874036575048,-0.5672892011160692,0.7650159858129878,-0.17068219855126765,0
-0.10803648900097895,-1.3387833353585978,-1.1441855948585091,-0.03056875500433442,0.24232603451026963,0.015621254845150541,0.11669788215019294,-0.14408394845573194,0.4224934477367519,-0.795846478915466,0
2.466775324026094,-0.3850632966095226,0.8168374883798915,2.7903475619808487,-0.47408164426730826,1.9377062317713971,1.404949984968152,-1.5450465132525277,1.7316329636979597,-0.1342156743320472,0
0.7341607333622282,-2.3359935742619604,-4.466651392032875,-1.2963596071340757,0.8660798950791054,0.3485491538619683,-0.2336686771865194,0.7315794315527238,0.012202875220786337,-1.4254294144238593,0
-0.14502953604789373,-0.46272285822763043,-2.7210850666862503,-3.386008561180527,0.9176245009461366,-0.30417376357803244,-0.10071218083047183,0.45992954232647704,-0.5878302791524765,1.4398365820762458,0
-0.4270735260935863,-0.33737158263822153,-0.9649393532512164,-1.7844216015337375,0.42288247470423657,-0.8156768952134741,-0.3294386743517201,0.31652215928343624,-0.2045591430980688,0.7218936495210441,0
1.0642835340803367,-0.43553314009097893,-0.3386072684961124,-0.21113712904922582,0.25728173063292115,1.0145011368278962,1.100330256859874,-0.5128159894758733,1.149791238633632,-0.8780973651039568,0
-0.3512700934075306,1.146385012537056,0.9602131578168215,-1.2747056814124267,0.2558544167140004,0.7216529531907081,0.15433964261177194,0.5039508170645416,0.24600272152608627,-1.6367032823537189,0
0.5460174907779133,-1.0134597570053234,-0.8410836721440039,0.023488056330518585,0.16933245393559487,-0.7594684961664986,-0.21990175877365106,0.07869885107675145,-0.19062469366396317,-0.24060176743889586,0
0.9843481406248034,0.4279531711843555,0.5662785773200972,-0.24114962846838095,0.0705248674743304,-0.3051709254027036,-0.29753993682800517,0.3531249093373258,-0.18617908012753004,-0.9972966749297151,0
-1.9453565088203633,-0.16238727852069468,1.2851455909141036,-0.21908807619444923,0.05318747932499314,-0.3495882535908847,0.13592214677156053,-0.21242822016181823,0.23977201983765004,-0.8009293481600872,0
-3.5327846997155152,-0.4691370114648222,-0.6871462156189636,-1.979707671556061,0.6059115774773912,0.9671762736794078,0.29021864887100046,0.41580715689434444,0.2818183435826683,-0.20495574044170267,1
0.9014918199478731,-0.631947151513694,-2.6536201430782644,-2.6227988177076034,0.734477635122018,-0.29753229893692124,0.19861142737339713,0.05490341104191483,-0.310740622876651,1.0034404138193522,0
0.2768748878548757,-0.35300278851061073,-2.442352947888245,-3.388551478249342,0.9445148928991749,-0.2580883793578726,0.5744697546160205,0.013401846207689822,-0.11808350385070464,0.5615761138202277,0
-1.2975337229958543,-1.7973561263566467,-1.965197898379236,-1.5475057169741033,0.6694545383904356,-0.8675301637335795,0.4752630029856264,-0.15331964637049447,0.5230300119164757,0.20322803564190406,0
-2.488234793766337,-0.8749293446582749,-1.3138063173951426,-2.2934364328537558,0.8141617192103736,0.4062819948520075,0.8674280696764538,0.11221819380705912,0.5810938752140523,-0.1774627802100817,0
-0.4334129157440853,-0.49843504048280074,-0.6502465079122026,-0.40526046967423435,0.3241811863389436,0.1883575484353372,0.6824573718676507,-0.08467300431506863,0.3437573809195763,1.0621603459672846,0
0.09922011908184979,-1.4437023194089662,-0.9079268371036768,-0.1950228858862562,0.1701572489960877,-1.2662068553726367,0.09144005562046742,-0.7697951573106924,0.1893951499224283,-0.3115365846718767,0
-1.8086372203646839,-1.0295235915062768,-0.5040962394502349,-1.2545329484361887,0.5301318679672166,-0.5611037519298843,0.8825164410181535,-0.600683167871871,0.4943374174748339,-0.24871065001388573,0
-0.6083934837068623,-0.20019721996606316,0.10141598276126612,-1.3862198574431883,0.3275922695623015,0.23609094712638465,0.3073661206129742,-0.13966370246447288,0.48099064851975154,-1.6218402526556641,0
2.1601638296740733,0.2877065164380077,0.5553644733875422,-0.857956484534327,0.21208081298332845,-0.3036498487560628,0.5788175658217466,-0.4734886247631096,0.6748268349437337,-2.2258645632089356,0
-4.072439268388315,0.04278979267177568,-1.533674228435418,-2.313388324703891,0.7440331715522525,1.8807928292872373,0.6863109578460201,0.2790650675481174,-0.2184838215525972,0.05474822437883671,0
-0.9707957245184108,-1.859911215513853,-2.804189552020266,-2.7361930500095792,1.0312924716552703,-0.4761000495470672,0.8218041607013545,-0.13080870269317174,0.4971521040856997,-0.6408418828299535,0
